reference_id,entity_id,claim_id,rank,property_id,datatype,entity_label,entity_desc,property_label,property_desc,object_label,object_desc,entity_label_is_alias,property_label_is_alias,object_label_is_alias,verbalisation,verbalisation_unks_replaced,verbalisation_unks_replaced_then_dropped,alternative_alias_used,corrected_verbalisation,is_corrected_verbalisation,final_url
410bd8658602cc859be22d5165ffd3ded97c9d82,Q7600978,Q7600978$2D912D76-7D29-4177-B2B7-EB1681B2AB6C,normal,P725,wikibase-item,Star Trek: Judgment Rites,1993 video game,voice actor,"performer of a spoken role in a creative work such as animation, video game, radio drama, or dubbing over [use ""character role"" (P453) as qualifier] [use ""cast member"" (P161) for live acting]",Majel Barrett,American actress and producer (1932-2008),False,False,False,Majel Barrett is the voice actor of Star Trek: Judgment Rites.,Majel Barrett is the voice actor of Star Trek: Judgment Rites.,Majel Barrett is the voice actor of Star Trek: Judgment Rites.,True,Majel Barrett is a voice actor in Star Trek: Judgment Rites.,True,https://memory-alpha.fandom.com/wiki/Star_Trek:_Judgment_Rites?oldid=2380202#Co-starring
bd789a8d37bc3f8da39ed3154a9d5813ebff3c8d,Q652999,Q652999$1A4189F6-E79E-4236-A5BE-034145D31598,normal,P674,wikibase-item,The Big Goodbye,episode of Star Trek: The Next Generation,characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Jean-Luc Picard,fictional Star Trek character,False,False,False,The character of The Big Goodbye is Jean-Luc Picard.,The character of The Big Goodbye is Jean-Luc Picard.,The character of The Big Goodbye is Jean-Luc Picard.,True,Jean-Luc Picard is a character in The Big Goodbye.,True,https://memory-alpha.fandom.com/wiki/The_Big_Goodbye_(episode)?oldid=2403948#Starring
e34169282423f6f5fdc23190a7c97cab7cb3487a,Q7740379,Q7740379$DE63E182-51F7-4AB3-89E3-C05A47BDF378,normal,P674,wikibase-item,The Host,episode of Star Trek: The Next Generation (S4 E23),characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Alyssa Ogawa,fictional character,False,False,False,Alyssa Ogawa is one of the characters in The Host.,Alyssa Ogawa is one of the characters in The Host.,Alyssa Ogawa is one of the characters in The Host.,True,Alyssa Ogawa is one of the characters in The Host.,False,https://memory-alpha.fandom.com/wiki/The_Host_(episode)?oldid=2432933#Guest_stars
79f605ead2608effea22a1287ea6d9d1afb26c53,Q84086502,Q84086502$af1bcbef-4146-3db8-909c-4f5a2ce2dd74,normal,P1441,wikibase-item,The Artifact,fictional alien spacecraft,featured in work,"this (fictional or fictionalized) entity or person appears in that work as part of the narration (use P2860 for works citing other works, P361/P1433 for works being part of other works, P1343 for entities described in non-fictional accounts)",Maps and Legends,episode of Star Trek: Picard (S1 E2),False,True,False,The Artifact is featured in Maps and Legends.,The Artifact is featured in Maps and Legends.,The Artifact is featured in Maps and Legends.,True,The Artifact is featured in Maps and Legends.,False,https://memory-alpha.fandom.com/wiki/Maps_and_Legends_(episode)?oldid=2456040#References
c404b9f3d526b06a6f12523aa6dda39a34bf9074,Q7807780,Q7807780$B242C60A-C7DF-419F-96D6-E90C7E7A74F5,normal,P674,wikibase-item,Tin Man,episode of Star Trek: The Next Generation (S3 E20),characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",computer voice,voice of the computer in Star Trek,False,False,False,Tin Man's characters are voiced by a computer.,Tin Man's characters are voiced by a computer.,Tin Man's characters are voiced by a computer.,True,A computer voice is a character in Tin Man.,True,https://memory-alpha.fandom.com/wiki/Tin_Man_(episode)?oldid=2415831#Uncredited_co-stars
fee28b055fe25d699a5092e83fdb146831cdefe1,Q5449415,Q5449415$E949A455-C67B-4F85-AB57-B99A3F4C4FBD,normal,P674,wikibase-item,Final Mission,episode of Star Trek: The Next Generation (S4 E9),characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Wesley Crusher,character in the television series Star Trek: The Next Generation,False,False,False,Wesley Crusher is one of the characters in the Final Mission.,Wesley Crusher is one of the characters in the Final Mission.,Wesley Crusher is one of the characters in the Final Mission.,True,Wesley Crusher is one of the characters in the Final Mission.,False,https://memory-alpha.fandom.com/wiki/Final_Mission_(episode)?oldid=2432524#Also_starring
0c41b538f0747668700f1d2d40ee288ce702040a,Q18452113,Q18452113$04D2FDDA-D4BF-4D3C-9EE1-8E2A92BEF156,normal,P1441,wikibase-item,Mind meld,fictional telepathic link between two people enabled by physical contact,featured in work,"this (fictional or fictionalized) entity or person appears in that work as part of the narration (use P2860 for works citing other works, P361/P1433 for works being part of other works, P1343 for entities described in non-fictional accounts)",Broken Pieces,episode of Star Trek: Picard (S1 E8),False,True,False,The work Broken Pieces features the concept of Mind meld.,The work Broken Pieces features the concept of Mind meld.,The work Broken Pieces features the concept of Mind meld.,True,The work Broken Pieces features the concept of Mind meld.,False,https://memory-alpha.fandom.com/wiki/Broken_Pieces_(episode)?oldid=2478862#References
9f26b2aebff22beb65359dbfff9040c1649174a9,Q63892461,Q63892461$B469F676-63B3-4632-B7F1-313978AF5D4E,normal,P674,wikibase-item,Broken Pieces,episode of Star Trek: Picard (S1 E8),characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Emmet,fictional character,False,False,False,Emmet is a character in Broken Pieces.,Emmet is a character in Broken Pieces.,Emmet is a character in Broken Pieces.,True,Emmet is a character in Broken Pieces.,False,https://memory-alpha.fandom.com/wiki/Emmet?oldid=2478978#Appearances
771dd116e118977c8e8dd3e0e2ebcdb77ee6eec6,Q2435282,Q2435282$CAD74BCB-3633-48C3-897C-03829D03E3BD,normal,P915,wikibase-item,Terra Nova,episode of Star Trek: Enterprise (S1 E6),filmed at,"actual place where this scene/film was shot. For the setting, use ""narrative location"" (P840)",Paramount Stage 18,Filming location,False,True,False,Terra Nova was filmed at Paramount Stage 18.,Terra Nova was filmed at Paramount Stage 18.,Terra Nova was filmed at Paramount Stage 18.,True,Terra Nova was filmed at Paramount Stage 18.,False,https://memory-alpha.fandom.com/wiki/Terra_Nova_(episode)?oldid=2568181#Production_history
1b571dbed6e70b0e2f77b006bbe97e6a89dadb21,Q511593,Q511593$0078AAB8-D495-4A5A-8413-86DC367D99C4,normal,P674,wikibase-item,Lessons,episode of Star Trek: The Next Generation,characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Deanna Troi,fictional character from Star Trek,False,False,False,Deanna Troi is a character in the book Lessons.,Deanna Troi is a character in the book Lessons.,Deanna Troi is a character in the book Lessons.,True,Deanna Troi is a character in Lessons.,True,https://memory-alpha.fandom.com/wiki/Lessons_(episode)?oldid=2430396#Also_starring
a9ced32114af2b9592e5a4489c271843cf1f5aee,Q86602567,Q86602567$3ED5D7BC-3340-4E2C-AD9E-40B0D7D4B0B3,normal,P1441,wikibase-item,xB,former Borg,featured in work,"this (fictional or fictionalized) entity or person appears in that work as part of the narration (use P2860 for works citing other works, P361/P1433 for works being part of other works, P1343 for entities described in non-fictional accounts)","Et in Arcadia Ego, Part 2",episode of Star Trek: Picard (S1 E10),False,True,False,"xB is featured in Et in Arcadia Ego, Part 2.","xB is featured in Et in Arcadia Ego, Part 2.","xB is featured in Et in Arcadia Ego, Part 2.",True,"xB is featured in Et in Arcadia Ego, Part 2.",False,"https://memory-alpha.fandom.com/wiki/Et_in_Arcadia_Ego,_Part_2_(episode)?oldid=2486799#References"
3d897bb1416eceba9e45d88a401d412f5b54b3cb,Q96313680,Q96313680$2e9568fe-4279-77c8-4f93-ed7026ec94d8,normal,P1441,wikibase-item,Nero,fictional character from Star Trek film (2009),featured in work,"this (fictional or fictionalized) entity or person appears in that work as part of the narration (use P2860 for works citing other works, P361/P1433 for works being part of other works, P1343 for entities described in non-fictional accounts)",Star Trek,2009 American science fiction film directed by J. J. Abrams,False,True,False,Nero is a character in Star Trek.,Nero is a character in Star Trek.,Nero is a character in Star Trek.,True,Nero is a character in Star Trek.,False,https://memory-alpha.fandom.com/wiki/Nero
42a1f4408027d6da489ba6e931145f3f598cf923,Q2045555,Q2045555$16E1385F-0707-4FDA-B654-DB9E649B13E4,normal,P39,wikibase-item,Lawrence J. Hogan,American politician in Maryland (1928-2017),held position,subject currently or formerly holds the object position or public office,United States representative,elected representative in the US,False,True,False,Lawrence J Hogan was a United States representative.,Lawrence J Hogan was a United States representative.,Lawrence J Hogan was a United States representative.,True,Lawrence J Hogan was a United States representative.,False,https://bioguide.congress.gov/search/bio/H000692
99e42300098c2ff31bdaffe9021e93aeaabae7f4,Q881301,Q881301$29BA41C5-A7B0-4878-AEA5-82FD1D970B85,normal,P39,wikibase-item,David Pryor,United States politician,held position,subject currently or formerly holds the object position or public office,United States representative,elected representative in the US,False,True,False,David Pryor was a United States representative.,David Pryor was a United States representative.,David Pryor was a United States representative.,True,David Pryor was a United States representative.,False,https://bioguide.congress.gov/search/bio/P000556
ec1d7668d08a14cc342ec7e8df8f4a00bc7a3f41,Q1452413,Q1452413$62920D81-1DD4-458D-A165-8DA7B84CCE0B,normal,P1559,monolingualtext,Fred Lewis Crawford,American politician (1888-1957),native name,"name of a person in their native language. Could be displayed in addition to the label, if language has a different script",Fred Lewis Crawford,no-desc,False,True,False,Fred Lewis Crawford's native name is Fred Lewis Crawford.,Fred Lewis Crawford's native name is Fred Lewis Crawford.,Fred Lewis Crawford's native name is Fred Lewis Crawford.,True,Fred Lewis Crawford's native name is Fred Lewis Crawford.,False,https://bioguide.congress.gov/search/bio/C000889
245a7b3ff78823105adf07377a74f72e045246fb,Q58333616,Q58333616$a4a6a83f-ee51-4a47-91eb-959a81988e57,normal,P39,wikibase-item,Kim Schrier,U.S. Representative from Washington,held position,subject currently or formerly holds the object position or public office,United States representative,elected representative in the US,False,True,False,Kim Schrier was a United States representative.,Kim Schrier was a United States representative.,Kim Schrier was a United States representative.,True,Kim Schrier was a United States representative.,False,https://bioguide.congress.gov/search/bio/S001216
8933660832f1125ab32f4a508eea902b96fa9980,Q1544561,Q1544561$6c2e37d2-4500-cbf8-1028-59ee07fbc949,normal,P19,wikibase-item,Alfred James Elliott,American politician (1895-1973),place of birth,"most specific known (e.g. city instead of country, or hospital instead of city) birth location of a person, animal or fictional character",Yolo County,"county in California, United States",False,False,False,Alfred James Elliott was born in Yolo County.,Alfred James Elliott was born in Yolo County.,Alfred James Elliott was born in Yolo County.,False,Alfred James Elliott was born in Yolo County.,False,https://bioguide.congress.gov/search/bio/E000119
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$A255269D-A926-4127-87EE-207C728D0D3B,normal,P39,wikibase-item,Benjamin Ruggles,American senator for Ohio (1783-1857),held position,subject currently or formerly holds the object position or public office,United States senator,member of the United States Senate,False,True,False,Benjamin Ruggles served as a United States senator.,Benjamin Ruggles served as a United States senator.,Benjamin Ruggles served as a United States senator.,True,Benjamin Ruggles served as a United States senator.,False,https://bioguide.congress.gov/search/bio/R000500
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$4E24071F-F847-442D-82EA-BB5DE3B5CE98,normal,P39,wikibase-item,Dan Glickman,American businessman and politician,held position,subject currently or formerly holds the object position or public office,United States representative,elected representative in the US,False,True,False,Dan Glickman served as a United States representative.,Dan Glickman served as a United States representative.,Dan Glickman served as a United States representative.,True,Dan Glickman served as a United States representative.,False,https://bioguide.congress.gov/search/bio/G000240
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$9E9804A7-4551-4495-B10F-781E6C04874F,normal,P166,wikibase-item,Sam Johnson,American politician; U.S. Representative for Texas (1930-2020),award received,"award or recognition received by a person, organisation or creative work",Purple Heart,United States military decoration,False,False,False,Sam Johnson won the Purple Heart.,Sam Johnson won the Purple Heart.,Sam Johnson won the Purple Heart.,False,Sam Johnson won the Purple Heart.,False,https://bioguide.congress.gov/search/bio/J000174
c2115bc25d2ded7c5e1d3ebcd7738eb8f9c90ba6,Q881621,Q881621$D6BCD16F-B737-43E2-A62E-C67BC6742A97,normal,P39,wikibase-item,James H. Duff,American politician (1883-1969),held position,subject currently or formerly holds the object position or public office,United States senator,member of the United States Senate,False,True,False,James H. Duff served as a senator of the United States.,James H. Duff served as a senator of the United States.,James H. Duff served as a senator of the United States.,True,James H. Duff served as a senator of the United States.,False,https://bioguide.congress.gov/search/bio/D000516
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$023ad9bd-4062-ded1-73b9-d4d8cdb755f3,normal,P101,wikibase-item,Andrew Lawrence Somers,American politician (1895-1949),field of work,specialization of a person or organization; see P106 for the occupation,chemical industry,"industry (branch), which is engaged in the manufacturing of chemical products",False,False,False,Andrew Lawrence Somers is in the chemical industry.,Andrew Lawrence Somers is in the chemical industry.,Andrew Lawrence Somers is in the chemical industry.,False,Andrew Lawrence Somers is in the chemical industry.,False,https://bioguide.congress.gov/search/bio/S000676
2b3521dca65c1b040551a9e60c3c7e53b2c13929,Q7350516,Q7350516$d3cd2806-4087-8139-5f60-1039b8907ff9,normal,P607,wikibase-item,Robert Joseph Twyman,American politician,in conflict,"battles, wars or other military engagements in which the person or item participated",World War I,"1914–1918 global war, centered in Europe, between the Allied and Central Powers",False,True,False,Robert Joseph Twyman was in World War I.,Robert Joseph Twyman was in World War I.,Robert Joseph Twyman was in World War I.,True,Robert Joseph Twyman was in World War I.,False,https://bioguide.congress.gov/search/bio/T000444
3a05817712ef6b6c36a3f4f1351ceacb1b4148f5,Q310849,Q310849$EBB3FF54-2BF2-4F38-82F9-56A162CF1F6B,normal,P39,wikibase-item,George M. Dallas,11th vice president of the United States (1792-1864),held position,subject currently or formerly holds the object position or public office,United States senator,member of the United States Senate,False,True,False,George M. Dallas was a United States senator.,George M. Dallas was a United States senator.,George M. Dallas was a United States senator.,True,George M. Dallas was a United States senator.,False,https://bioguide.congress.gov/search/bio/D000011
c07d65b998e42fc6b4a8e81553625f88993f5547,Q1314053,Q1314053$FF6DDE88-F3FB-414F-9494-DAD43EFFD67F,normal,P106,wikibase-item,Robert Ewing Thomason,American politician (1879-1973),profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",lawyer,legal professional who helps clients and represents them in a court of law,False,True,False,Robert Ewing Thomason is a lawyer.,Robert Ewing Thomason is a lawyer.,Robert Ewing Thomason is a lawyer.,True,Robert Ewing Thomason is a lawyer.,False,https://bioguide.congress.gov/search/bio/T000189
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$D27E2BA2-73F2-45F0-8A0D-979EA7BB59AF,normal,P570,time,Vladek Peltzman,Victim of the Holocaust,date of death,date on which the subject died,01/01/1943,no-desc,False,False,False,Vladek Peltzman died on 01/01/1943.,Vladek Peltzman died on 01/01/1943.,Vladek Peltzman died on 01/01/1943.,False,Vladek Peltzman died on 01/01/1943.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1011316
4ab3dc1bc1221000e091f41d6b3126c71a0af041,Q94975696,Q94975696$10CA3309-F3DB-44D1-8DAC-E162DCC700D5,normal,P570,time,Margit Brandshtein,Victim of the Holocaust,date of death,date on which the subject died,05/08/1945,no-desc,False,False,False,Margit Brandshtein died on 05/08/1945.,Margit Brandshtein died on 05/08/1945.,Margit Brandshtein died on 05/08/1945.,False,Margit Brandshtein died on 05/08/1945.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1023973
0e0dcc2b6f98cec9c65db730041977bac15ae914,Q95109633,Q95109633$593A1AC1-F648-416F-986D-C91DBC634186,normal,P1196,wikibase-item,Frida Prifer,Victim of the Holocaust,nature of death,"general circumstances of a person's death; e.g. natural causes, accident, suicide, homicide, etc.  Use 'cause of death' (P509) for the specific physiological mechanism, e.g. heart attack, trauma, pneumonia...",homicide,"killing of a human being by another human being. Use as value for ""manner of death"" (P1196)",False,True,False,Frida Prifer died of homicide.,Frida Prifer died of homicide.,Frida Prifer died of homicide.,True,Frida Prifer died of homicide.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1018275
f8a9d042c57cac3943aa2bbd7d7e6c20b5036994,Q94977195,Q94977195$F613A89B-32C4-4282-BF10-B97520F2E858,normal,P21,wikibase-item,Moshe Pshevozhnik,Victim of the Holocaust,gender,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",male,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",False,True,False,Moshe Pshevozhnik is a male.,Moshe Pshevozhnik is a male.,Moshe Pshevozhnik is a male.,True,Moshe Pshevozhnik is a male.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1020344
f71a345dd7edfd0ed6248f469b96eba8ad75c4a3,Q95108501,Q95108501$DA939628-1DAC-446D-A132-39677B25C46E,normal,P19,wikibase-item,Arie Noimark,Victim of the Holocaust,place of birth,"most specific known (e.g. city instead of country, or hospital instead of city) birth location of a person, animal or fictional character",Warsaw,capital and largest city of Poland,False,False,False,Arie Noimark was born in Warsaw.,Arie Noimark was born in Warsaw.,Arie Noimark was born in Warsaw.,False,Arie Noimark was born in Warsaw.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1013531
ae31879d7f2c5c8f883a4b7fb6d013393bdf7d2d,Q94975710,Q94975710$3CCF9E4D-AF0D-41C6-B440-58DC97579B2C,normal,P570,time,Isser Khadash,Victim of the Holocaust,date of death,date on which the subject died,01/01/1941,no-desc,False,False,False,Isser Khadash died on 01/01/1941.,Isser Khadash died on 01/01/1941.,Isser Khadash died on 01/01/1941.,False,Isser Khadash died on 01/01/1941.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1023565
49655db8abca6b75349508ec939b9ec03cc59f59,Q95121135,Q95121135$8C43E428-0030-4125-9DC2-9A926C92ADCE,normal,P570,time,Bluma Printz,Victim of the Holocaust,date of death,date on which the subject died,01/01/1944,no-desc,False,False,False,Bluma Printz died on 01/01/1944.,Bluma Printz died on 01/01/1944.,Bluma Printz died on 01/01/1944.,False,Bluma Printz died on 01/01/1944.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1032853
a11898f5409e7ebff2cf4f2eafadce6dc4d1b743,Q95114298,Q95114298$C156922E-CDBA-4D53-A171-F4F0F00CCA00,normal,P106,wikibase-item,Gedalia Pirei,Victim of the Holocaust,profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",tailor,"person who makes, repairs, or alters clothing professionally",False,True,False,Gedalia Pirei is a tailor.,Gedalia Pirei is a tailor.,Gedalia Pirei is a tailor.,True,Gedalia Pirei is a tailor.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1010577
27a5c3e2772c7a90efb1fc4ab6126639912181fb,Q94975829,Q94975829$8EFCA631-6443-43C4-B1EF-3A1F86003506,normal,P21,wikibase-item,Henrik Freid,Victim of the Holocaust,gender,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",male,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",False,True,False,Henrik Freid is a male.,Henrik Freid is a male.,Henrik Freid is a male.,True,Henrik Freid is a male.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1025537
2dc6c9abe3bb132696bd0c093a46243cca880e5b,Q95107933,Q95107933$A08A0D97-DF6A-4971-A066-8271D12BE914,normal,P1196,wikibase-item,Feiga Furmanski,Victim of the Holocaust,nature of death,"general circumstances of a person's death; e.g. natural causes, accident, suicide, homicide, etc.  Use 'cause of death' (P509) for the specific physiological mechanism, e.g. heart attack, trauma, pneumonia...",homicide,"killing of a human being by another human being. Use as value for ""manner of death"" (P1196)",False,True,False,Feiga Furmanski died of homicide.,Feiga Furmanski died of homicide.,Feiga Furmanski died of homicide.,True,Feiga Furmanski died of homicide.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1012336
5428d6a275c6601e419c4efeb5788f270af2bf12,Q95125642,Q95125642$8B34ADC8-3F2A-4BBA-84F0-B16DD06A1F0B,normal,P106,wikibase-item,Zeev Presman,Victim of the Holocaust,profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",lawyer,legal professional who helps clients and represents them in a court of law,False,True,False,Zeev Presman is a lawyer.,Zeev Presman is a lawyer.,Zeev Presman is a lawyer.,True,Zeev Presman is a lawyer.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1022090
6861e94105b33de78b67af12a61a49bccdc2a473,Q94975861,Q94975861$D3BEBCD1-1B83-4987-AF70-DEC3B809FE46,normal,P570,time,Rifka Berger,Victim of the Holocaust,date of death,date on which the subject died,01/01/1944,no-desc,False,False,False,Rifka Berger died on 01/01/1944.,Rifka Berger died on 01/01/1944.,Rifka Berger died on 01/01/1944.,False,Rifka Berger died on 01/01/1944.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1009663
1743fc1e22bbdfa804bb1c766bf16651812a1945,Q95113831,Q95113831$7D9BB203-4800-47BD-B4E0-A5EA235CA7B0,normal,P21,wikibase-item,Beila Shteinlikht,Victim of the Holocaust,gender,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",female,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a female",False,True,False,Beila Shteinlikht is a female.,Beila Shteinlikht is a female.,Beila Shteinlikht is a female.,True,Beila Shteinlikht is a female.,False,https://yvng.yadvashem.org/nameDetails.html?itemId=1026890
bb4f43816d7c8fb0ff0e5f22483b22bf86641949,Q6280561,Q6280561$6EDEC187-EB92-46C0-90CE-174E6EB51CF1,normal,P569,time,Joseph-Alexandre Baile,Canadian educator (1801-1888),date of birth,date on which the subject was born,19/04/1801,no-desc,False,False,False,Joseph-Alexandre Baile was born on 19/04/1801.,Joseph-Alexandre Baile was born on 19/04/1801.,Joseph-Alexandre Baile was born on 19/04/1801.,False,Joseph-Alexandre Baile was born on 19/04/1801.,False,http://www.biographi.ca/en/bio/baile_joseph_alexandre_11E.html
9512882b629ac8462ac533e679f3e72d8fcde05c,Q4786431,Q4786431$BCB94C0D-F140-491B-BDD8-03BA5749EA98,normal,P569,time,Archibald McDonald,Scottish-Canadian fur trader (1790-1853),date of birth,date on which the subject was born,03/02/1790,no-desc,False,False,False,Archibald McDonald was born on 03/02/1790.,Archibald McDonald was born on 03/02/1790.,Archibald McDonald was born on 03/02/1790.,False,Archibald McDonald was born on 03/02/1790.,False,http://www.biographi.ca/en/bio/mcdonald_archibald_8E.html
4ac902c4e0d56af326700cf6293959692ad1cb77,Q336077,Q336077$8E668BA6-5FBC-4F1C-B279-72D4BD5E9199,normal,P569,time,"Garnet Wolseley, 1st Viscount Wolseley",Anglo-Irish officer in the British Army (1833-1913),date of birth,date on which the subject was born,04/06/1833,no-desc,False,False,False,"Garnet Wolseley, 1st Viscount Wolseley was born on 04/06/1833.","Garnet Wolseley, 1st Viscount Wolseley was born on 04/06/1833.","Garnet Wolseley, 1st Viscount Wolseley was born on 04/06/1833.",False,"Garnet Wolseley, 1st Viscount Wolseley was born on 04/06/1833.",False,http://www.biographi.ca/en/bio/wolseley_garnet_joseph_14E.html
570d2f06aede50fb7ecc2b00c72de2b5875d3945,Q8020329,Q8020329$DDD7A945-EC91-4224-B453-2C0DBBD6011D,normal,P569,time,William Whyte,Canadian railway executive,date of birth,date on which the subject was born,15/09/1843,no-desc,False,False,False,William Whyte was born on 15/09/1843.,William Whyte was born on 15/09/1843.,William Whyte was born on 15/09/1843.,False,William Whyte was born on 15/09/1843.,False,http://www.biographi.ca/en/bio/whyte_william_14E.html
a4e566bff1fddfb55c159d5faeddd47db2864d2b,Q22673227,Q22673227$c1c1794f-490d-264c-f926-1fd080ea11e3,normal,P20,wikibase-item,Jean-Baptiste Côté,Canadian engraver and cartoonist,place of death,"most specific known (e.g. city instead of country, or hospital instead of city) death location of a person, animal or fictional character",Quebec City,"capital city of the province of Quebec, Canada",False,False,False,Jean-Baptiste Côté died in Quebec City.,Jean-Baptiste Côté died in Quebec City.,Jean-Baptiste Côté died in Quebec City.,False,Jean-Baptiste Côté died in Quebec City.,False,http://www.biographi.ca/en/bio/cote_jean_baptiste_13E.html
4fda46ac2cf4ecd914a8f55d4d868cf1d1319776,Q7053018,Q7053018$8E093582-0766-4CBF-B048-2F60CB077E0C,normal,P570,time,Normand MacLeod,British businessman,date of death,date on which the subject died,1796,no-desc,False,False,False,Normand MacLeod died in 1796.,Normand MacLeod died in 1796.,Normand MacLeod died in 1796.,False,Normand MacLeod died in 1796.,False,http://www.biographi.ca/en/bio/macleod_normand_4E.html
4d0470c07a2ad68b8e5add26b98e611abd507dba,Q3184385,Q3184385$4F317688-6D29-4523-BECA-1B5EF91CE7BC,normal,P569,time,Joseph-Octave Arsenault,Canadian politician,date of birth,date on which the subject was born,05/08/1828,no-desc,False,False,False,Joseph-Octave Arsenault was born on 05/08/1828.,Joseph-Octave Arsenault was born on 05/08/1828.,Joseph-Octave Arsenault was born on 05/08/1828.,False,Joseph-Octave Arsenault was born on 05/08/1828.,False,http://www.biographi.ca/en/bio/arsenault_joseph_octave_1828_97_12E.html
1de6945ccbb2e56bcb1cf7ac265594d6214e2d73,Q3085611,Q3085611$F5D5CF5D-9244-4B32-8DD2-5E2A7AC50B77,normal,P569,time,François Poulin de Francheville,kanadischer Geschäftsmann,date of birth,date on which the subject was born,07/10/1692,no-desc,False,False,False,François Poulin de Francheville was born on 07/10/1692.,François Poulin de Francheville was born on 07/10/1692.,François Poulin de Francheville was born on 07/10/1692.,False,François Poulin de Francheville was born on 07/10/1692.,False,http://www.biographi.ca/en/bio/poulin_de_francheville_francois_2E.html
a5b30896c26f2f8bfb7557fce001a7084be3ef5a,Q2824752,q2824752$358B9514-9625-4A80-ACCE-48F1902CD927,normal,P569,time,Adolphe-Basile Routhier,"Canadian judge, author, lyricist (1839-1920)",date of birth,date on which the subject was born,08/05/1839,no-desc,False,False,False,Adolphe-Basile Routhier was born on 08/05/1839.,Adolphe-Basile Routhier was born on 08/05/1839.,Adolphe-Basile Routhier was born on 08/05/1839.,False,Adolphe-Basile Routhier was born on 08/05/1839.,False,http://www.biographi.ca/en/bio/routhier_adolphe_basile_14E.html
118c61451a28bc22ab85ed64d155cdb6243fe02b,Q6307756,q6307756$1118B26F-E8DC-47D4-BE36-8EFCB00F35FF,normal,P569,time,Juliana Horatia Ewing,English writer of children's stories,date of birth,date on which the subject was born,03/08/1841,no-desc,False,False,False,Juliana Horatia Ewing was born on 03/08/1841.,Juliana Horatia Ewing was born on 03/08/1841.,Juliana Horatia Ewing was born on 03/08/1841.,False,Juliana Horatia Ewing was born on 03/08/1841.,False,http://www.biographi.ca/en/bio/gatty_juliana_horatia_11E.html
2c78595ec82836365718148d74e773433ddb451d,Q6286383,Q6286383$FAA1D274-5615-452C-A99E-3317AA9C4A45,normal,P569,time,Joseph Périnault,Canadian politician (1732-1814),date of birth,date on which the subject was born,08/10/1732,no-desc,False,False,False,Joseph Périnault was born on 08/10/1732.,Joseph Périnault was born on 08/10/1732.,Joseph Périnault was born on 08/10/1732.,False,Joseph Périnault was born on 08/10/1732.,False,http://www.biographi.ca/en/bio/perinault_joseph_5E.html
1e1f43a6129d98f6712e3443b9d77e7e604a550b,Q5074718,Q5074718$8FD6BC01-5A84-4E00-9660-E3AA55194D95,normal,P569,time,Charles-Antoine-Ernest Gagnon,Canadian politician,date of birth,date on which the subject was born,04/12/1846,no-desc,False,False,False,Charles-Antoine-Ernest Gagnon was born on 04/12/1846.,Charles-Antoine-Ernest Gagnon was born on 04/12/1846.,Charles-Antoine-Ernest Gagnon was born on 04/12/1846.,False,Charles-Antoine-Ernest Gagnon was born on 04/12/1846.,False,http://www.biographi.ca/en/bio/gagnon_charles_antoine_ernest_13E.html
