reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,entity_alias,entity_alias_lan,property_alias,property_alias_lan,entity_desc,entity_desc_lan,property_desc,property_desc_lan,object_label,object_label_lan,object_alias,object_alias_lan,object_desc,object_desc_lan
8933660832f1125ab32f4a508eea902b96fa9980,Q1544561,Q1544561$6427754d-461b-fda5-69a5-8028c540bf1b,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 140686, 'id': 'Q140686'}, 'type': 'wikibase-entityid'}",Alfred James Elliott,en,position held,en,"['Alfred J. Elliott', 'Alfred Elliott']",en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician (1895-1973),en,subject currently or formerly holds the object position or public office,en,chairperson,en,"['chairman', 'chairwoman', 'chair', 'presiding officer', 'president', 'chairman of the board', 'foreman', 'chairpersons', 'chairwomen', 'chairmen', 'chairwoman of the board', 'chairperson of the board']",en,"leading or presiding officer of an organized group such as a board, committee, or deliberative assembly",en
8933660832f1125ab32f4a508eea902b96fa9980,Q1544561,Q1544561$6c2e37d2-4500-cbf8-1028-59ee07fbc949,normal,P19,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 109709, 'id': 'Q109709'}, 'type': 'wikibase-entityid'}",Alfred James Elliott,en,place of birth,en,"['Alfred J. Elliott', 'Alfred Elliott']",en,"['birthplace', 'born in', 'POB', 'birth place', 'location born', 'born at', 'birth location', 'location of birth', 'birth city']",en,American politician (1895-1973),en,"most specific known (e.g. city instead of country, or hospital instead of city) birth location of a person, animal or fictional character",en,Yolo County,en,"['Yolo County, California']",en,"county in California, United States",en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$A255269D-A926-4127-87EE-207C728D0D3B,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$F311F731-4F4B-4941-9C16-AB667290603D,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$D7000614-8E81-4573-A278-1E06648FA089,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$FE8377D7-A6C0-41E1-921D-57BE4CBE8726,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$13F571FA-B5DF-489C-A406-BF5CCBECBBA6,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$56C7A907-24E3-4289-8CB1-02FFEAF406F6,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$B5CAFA71-97FF-41CF-90AB-A67738FCBE09,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$E1BE99E7-04DB-45CA-92CE-346A5A4C8482,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$C413A399-B5AD-40D1-8A9B-04069380AB4E,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,"['Ruggles, Benjamin']",sv,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American senator for Ohio (1783-1857),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$4E24071F-F847-442D-82EA-BB5DE3B5CE98,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$4BB3555E-6374-4F4F-B919-C4BF59FB2E1C,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$C3484AF1-89C5-4A15-A19C-A672DAE12B1D,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$E454941D-BE71-4F15-B987-68F176A00156,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$7A1FD781-1CCA-4BF6-B8A0-089095CB5692,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$7697CC3F-A9CC-47E9-90A2-EA4DDA5833C1,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$83CC6D30-04ED-42B2-9C85-4CF208DF37F1,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$4B2FF02B-9901-4056-8054-F99F51703530,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
2fff536b4118bfc313d38a03e27a1a25b36cf445,Q370213,Q370213$46D74549-C25B-44CE-9637-AFF04ECFD72F,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Dan Glickman,en,position held,en,['Daniel Robert Glickman'],en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American businessman and politician,en,subject currently or formerly holds the object position or public office,en,United States representative,en,"['member of the United States House of Representatives', 'US representative', 'Member of Congress', 'Member of the House of Representatives', 'U.S. representative', 'member of the American House of Representatives', 'member of the US House of Representatives', ""Representative of Florida's 10th Congressional District"", 'U.S. congressman', 'U.S. congresswoman']",en,elected representative in the US,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$84b4142f-4c92-e1a4-de09-6ccda2a951b0,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 18604553, 'id': 'Q18604553'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,position held,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician; U.S. Representative for Texas (1930-2020),en,subject currently or formerly holds the object position or public office,en,member of the Texas House of Representatives,en,"['Texas State Representative', 'Texas Representative']",en,elected representative,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,q539470$02783612-C914-4C5B-BE3A-91C37E260368,normal,P241,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11223, 'id': 'Q11223'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,military branch,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['branch', 'formation', 'service branch', 'unit branch']",en,American politician; U.S. Representative for Texas (1930-2020),en,"branch to which this military unit, award, office, or person belongs, e.g. Royal Navy",en,United States Air Force,en,"['USAF', 'US Air Force', 'U.S. Air Force']",en,air warfare branch of the United States Armed Forces,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$E212E988-7E88-46AA-8C6A-74ECCCEC47E5,normal,P69,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1536258, 'id': 'Q1536258'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,educated at,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['alma mater', 'education', 'alumni of', 'alumna of', 'college attended', 'university attended', 'school attended', 'studied at', 'graduate of', 'graduated from', 'faculty', 'place of education', 'alumnus of', 'attended', 'went to school at', 'schooled at', 'attended school at', 'schooling place', 'education place']",en,American politician; U.S. Representative for Texas (1930-2020),en,educational institution attended by subject,en,Southern Methodist University,en,"['Southern Methodist', 'SMU']",en,"private university in Dallas, Texas, United States",en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$376d36f2-480d-ab2a-16c9-64c6e6d0471d,normal,P69,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 8033198, 'id': 'Q8033198'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,educated at,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['alma mater', 'education', 'alumni of', 'alumna of', 'college attended', 'university attended', 'school attended', 'studied at', 'graduate of', 'graduated from', 'faculty', 'place of education', 'alumnus of', 'attended', 'went to school at', 'schooled at', 'attended school at', 'schooling place', 'education place']",en,American politician; U.S. Representative for Texas (1930-2020),en,educational institution attended by subject,en,Woodrow Wilson High School,en,no-alias,none,high school in Dallas,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$682da389-41d3-69fe-70d3-d1e89dca6d12,normal,P69,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 432637, 'id': 'Q432637'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,educated at,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['alma mater', 'education', 'alumni of', 'alumna of', 'college attended', 'university attended', 'school attended', 'studied at', 'graduate of', 'graduated from', 'faculty', 'place of education', 'alumnus of', 'attended', 'went to school at', 'schooled at', 'attended school at', 'schooling place', 'education place']",en,American politician; U.S. Representative for Texas (1930-2020),en,educational institution attended by subject,en,George Washington University,en,"['GW', 'GWU', 'The George Washington University', 'Columbian College', 'Columbian University']",en,"university in Washington, D.C.",en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$1C9F5C74-E3A4-4F63-BBAB-2F30E81F8754,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1754110, 'id': 'Q1754110'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Distinguished Flying Cross,en,['Cruz de vuelo distinguido(Estados Unidos)'],es,military decoration awarded to any officer or enlisted member of the United States Armed Forces,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$43CC0177-EFC8-4E72-A99B-1E8B28FC62DB,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 928314, 'id': 'Q928314'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Bronze Star Medal,en,"['Bronze Star', 'BSM']",en,United States military decoration for wartime  meritorious service or valor,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$9E9804A7-4551-4495-B10F-781E6C04874F,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145752, 'id': 'Q145752'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Purple Heart,en,['Corazon Purpura'],es,United States military decoration,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$0BBAB67F-6B8B-440B-8076-5E043CA22DC5,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 980090, 'id': 'Q980090'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Air Medal,en,['Medalla Aérea'],es,military decoration of the United States Military,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$57D65912-D24A-44C8-A923-F8B9CF99CAA1,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 852071, 'id': 'Q852071'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Silver Star,en,['Silver Star Medal'],en,military decoration,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$77b68721-496f-a390-365d-7953dd132716,normal,P166,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4697935, 'id': 'Q4697935'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,award received,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['prize received', 'awards', 'honorary title', 'recognition title', 'award', 'honours', 'honors', 'medals', 'awarded', 'award won', 'prize awarded', 'awards received', 'win', 'winner of']",en,American politician; U.S. Representative for Texas (1930-2020),en,"award or recognition received by a person, organisation or creative work",en,Air Force Outstanding Unit Award,en,"['Outstanding Unit Award', 'USAF Outstanding Unit Award', 'AFOUA']",en,United States Air Force military unit decoration,en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$e3d68744-44a8-604f-b734-3d1e6f8bbdf7,normal,P607,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 8740, 'id': 'Q8740'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,conflict,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['war', 'battle', 'participated in conflict', 'participant in conflict', 'in conflict', 'in action', 'theater (military)', 'theatre (military)', 'military conflict', 'military engagement', 'engagement']",en,American politician; U.S. Representative for Texas (1930-2020),en,"battles, wars or other military engagements in which the person or item participated",en,Vietnam War,en,"['American War', 'Second Indochina War', 'American War in Vietnam']",en,"1964–1975 armed conflict in Vietnam, Laos, and Cambodia between North Vietnam and South Vietnam",en
0a4766ef31b82943203248a5b7d750bc812ba90c,Q539470,Q539470$c26512ce-4c0e-44a8-32d2-3f89ca7076a4,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 881, 'id': 'Q881'}, 'type': 'wikibase-entityid'}",Sam Johnson,en,residence,en,"['Samuel Robert Johnson', 'Samuel Johnson']",en,"['lives in', 'hometown', 'home town', 'place of residence', 'resident of', 'resided in', 'resided at', 'lived in', 'resident in']",en,American politician; U.S. Representative for Texas (1930-2020),en,"the place where the person is or has been, resident",en,Vietnam,en,"['Socialist Republic of Vietnam', 'VN', 'VIE', '🇻🇳', 'Việt Nam', 'Viet Nam', 'SRV', 'VNM']",en,sovereign state in Southeast Asia,en
c2115bc25d2ded7c5e1d3ebcd7738eb8f9c90ba6,Q881621,Q881621$D6BCD16F-B737-43E2-A62E-C67BC6742A97,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",James H. Duff,en,position held,en,['James Henderson Duff'],de,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician (1883-1969),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
c2115bc25d2ded7c5e1d3ebcd7738eb8f9c90ba6,Q881621,Q881621$4D4E191D-6005-4B82-9FFE-6F15C7B7939A,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",James H. Duff,en,position held,en,['James Henderson Duff'],de,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician (1883-1969),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
c2115bc25d2ded7c5e1d3ebcd7738eb8f9c90ba6,Q881621,Q881621$AEE2C3A2-FB58-4681-87B1-A37EFE749740,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",James H. Duff,en,position held,en,['James Henderson Duff'],de,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician (1883-1969),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$9ea4cc28-4565-12e5-5515-059b9de7a5de,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 994779, 'id': 'Q994779'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,position held,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,American politician (1895-1949),en,subject currently or formerly holds the object position or public office,en,delegate,en,['delegada'],es,individual who speaks or acts on behalf of an organization,en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$67585158-4302-e4af-18c1-36f82b37d6ce,normal,P69,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 9842, 'id': 'Q9842'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,educated at,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['alma mater', 'education', 'alumni of', 'alumna of', 'college attended', 'university attended', 'school attended', 'studied at', 'graduate of', 'graduated from', 'faculty', 'place of education', 'alumnus of', 'attended', 'went to school at', 'schooled at', 'attended school at', 'schooling place', 'education place']",en,American politician (1895-1949),en,educational institution attended by subject,en,primary school,en,"['grade school', 'elementary school', 'Primary school']",en,school in which children receive primary or elementary education from the age of about five to twelve,en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$f8fd73df-407d-09df-cbae-e12aa6e13c96,normal,P69,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 49210, 'id': 'Q49210'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,educated at,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['alma mater', 'education', 'alumni of', 'alumna of', 'college attended', 'university attended', 'school attended', 'studied at', 'graduate of', 'graduated from', 'faculty', 'place of education', 'alumnus of', 'attended', 'went to school at', 'schooled at', 'attended school at', 'schooling place', 'education place']",en,American politician (1895-1949),en,educational institution attended by subject,en,New York University,en,"['NYU', 'University of the City of New York', 'University of New York']",en,private research university in New York City,en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$27ccebce-4dce-b8ca-2611-a632c5344e22,normal,P607,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 361, 'id': 'Q361'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,conflict,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['war', 'battle', 'participated in conflict', 'participant in conflict', 'in conflict', 'in action', 'theater (military)', 'theatre (military)', 'military conflict', 'military engagement', 'engagement']",en,American politician (1895-1949),en,"battles, wars or other military engagements in which the person or item participated",en,World War I,en,"['World War One', 'WW1', 'World War 1', 'World War', 'the First World War', '1st World War', 'the 1st World War', 'WW I', 'The Great War', 'WW 1', 'World War, 1914-1918', 'Great War', 'WWI', 'The War to End All Wars', 'First World War']",en,"1914–1918 global war, centered in Europe, between the Allied and Central Powers",en
